config,mode,T_kv,B,pipeline,latency_ms,tokens_per_sec
qwen25_7b,decode,4096,2,P0,0.1953,10242.1
qwen25_7b,decode,4096,2,P1,0.4053,4934.9
qwen25_7b,decode,4096,2,P3,0.1926,10386.9
qwen25_7b,decode,4096,2,P5,0.1905,10501.4
qwen25_7b,decode,4096,4,P0,0.3502,11421.8
qwen25_7b,decode,4096,4,P1,0.5919,6758.0
qwen25_7b,decode,4096,4,P3,0.195,20514.7
qwen25_7b,decode,4096,4,P5,0.1924,20791.5
qwen25_7b,decode,4096,8,P0,0.7023,11390.4
qwen25_7b,decode,4096,8,P1,1.146,6980.8
qwen25_7b,decode,4096,8,P3,0.2242,35675.7
qwen25_7b,decode,4096,8,P5,0.2227,35916.3
qwen25_7b,decode,4096,16,P0,1.3712,11668.3
qwen25_7b,decode,4096,16,P1,2.2472,7119.9
qwen25_7b,decode,4096,16,P3,0.4633,34531.8
qwen25_7b,decode,4096,16,P5,0.4586,34891.8
qwen25_7b,decode,4096,32,P0,2.5943,12334.6
qwen25_7b,decode,4096,32,P1,4.2646,7503.7
qwen25_7b,decode,4096,32,P3,0.8591,37246.3
qwen25_7b,decode,4096,32,P5,0.8527,37529.0
qwen25_7b,decode,4096,64,P0,5.1184,12504.0
qwen25_7b,decode,4096,64,P1,8.3752,7641.6
qwen25_7b,decode,4096,64,P3,1.5104,42374.2
qwen25_7b,decode,4096,64,P5,1.5115,42341.6
qwen25_7b,decode,4096,128,P0,10.2462,12492.5
qwen25_7b,decode,4096,128,P1,16.7235,7653.9
qwen25_7b,decode,4096,128,P3,2.9641,43184.1
qwen25_7b,decode,4096,128,P5,2.9805,42945.9
qwen25_7b,decode,8192,1,P0,0.1942,5149.7
qwen25_7b,decode,8192,1,P1,0.4071,2456.4
qwen25_7b,decode,8192,1,P3,0.3535,2828.6
qwen25_7b,decode,8192,1,P5,0.3515,2845.3
qwen25_7b,decode,8192,2,P0,0.3498,5716.8
qwen25_7b,decode,8192,2,P1,0.5862,3411.8
qwen25_7b,decode,8192,2,P3,0.3518,5685.4
qwen25_7b,decode,8192,2,P5,0.3521,5679.9
qwen25_7b,decode,8192,4,P0,0.6621,6041.3
qwen25_7b,decode,8192,4,P1,1.1073,3612.3
qwen25_7b,decode,8192,4,P3,0.3529,11334.1
qwen25_7b,decode,8192,4,P5,0.3515,11380.4
qwen25_7b,decode,8192,8,P0,1.3646,5862.6
qwen25_7b,decode,8192,8,P1,2.2342,3580.7
qwen25_7b,decode,8192,8,P3,0.4778,16744.5
qwen25_7b,decode,8192,8,P5,0.4739,16879.7
qwen25_7b,decode,8192,16,P0,2.6659,6001.6
qwen25_7b,decode,8192,16,P1,4.3329,3692.7
qwen25_7b,decode,8192,16,P3,0.8915,17946.9
qwen25_7b,decode,8192,16,P5,0.886,18057.9
qwen25_7b,decode,8192,32,P0,5.1777,6180.4
qwen25_7b,decode,8192,32,P1,8.4368,3792.9
qwen25_7b,decode,8192,32,P3,1.6865,18974.0
qwen25_7b,decode,8192,32,P5,1.696,18868.4
qwen25_7b,decode,8192,64,P0,10.2577,6239.2
qwen25_7b,decode,8192,64,P1,16.6914,3834.3
qwen25_7b,decode,8192,64,P3,3.0037,21307.3
qwen25_7b,decode,8192,64,P5,3.0037,21307.3
qwen25_7b,decode,8192,128,P0,20.4374,6263.0
qwen25_7b,decode,8192,128,P1,33.2377,3851.0
qwen25_7b,decode,8192,128,P3,5.8831,21757.4
qwen25_7b,decode,8192,128,P5,5.8794,21770.8
qwen25_7b,decode,16384,1,P0,0.3684,2714.3
qwen25_7b,decode,16384,1,P1,0.5948,1681.2
qwen25_7b,decode,16384,1,P3,0.666,1501.5
qwen25_7b,decode,16384,1,P5,0.6643,1505.3
qwen25_7b,decode,16384,2,P0,0.6652,3006.4
qwen25_7b,decode,16384,2,P1,1.1119,1798.7
qwen25_7b,decode,16384,2,P3,0.672,2976.2
qwen25_7b,decode,16384,2,P5,0.667,2998.3
qwen25_7b,decode,16384,4,P0,1.2939,3091.5
qwen25_7b,decode,16384,4,P1,2.1666,1846.2
qwen25_7b,decode,16384,4,P3,0.7985,5009.6
qwen25_7b,decode,16384,4,P5,0.7992,5004.7
qwen25_7b,decode,16384,8,P0,2.6696,2996.7
qwen25_7b,decode,16384,8,P1,4.3374,1844.4
qwen25_7b,decode,16384,8,P3,0.911,8781.8
qwen25_7b,decode,16384,8,P5,0.9083,8808.1
qwen25_7b,decode,16384,16,P0,5.3058,3015.6
qwen25_7b,decode,16384,16,P1,8.6053,1859.3
qwen25_7b,decode,16384,16,P3,1.7575,9104.0
qwen25_7b,decode,16384,16,P5,1.7545,9119.6
qwen25_7b,decode,16384,32,P0,10.3515,3091.3
qwen25_7b,decode,16384,32,P1,16.7978,1905.0
qwen25_7b,decode,16384,32,P3,3.3475,9559.5
qwen25_7b,decode,16384,32,P5,3.335,9595.2
qwen25_7b,decode,16384,64,P0,20.5092,3120.5
qwen25_7b,decode,16384,64,P1,33.326,1920.4
qwen25_7b,decode,16384,64,P3,5.9451,10765.1
qwen25_7b,decode,16384,64,P5,5.9362,10781.3
qwen25_7b,decode,16384,128,P0,41.024,3120.1
qwen25_7b,decode,16384,128,P1,66.7879,1916.5
qwen25_7b,decode,16384,128,P3,11.8298,10820.1
qwen25_7b,decode,16384,128,P5,11.7605,10883.9
qwen25_7b,decode,32768,1,P0,0.7081,1412.3
qwen25_7b,decode,32768,1,P1,1.1896,840.6
qwen25_7b,decode,32768,1,P3,1.2972,770.9
qwen25_7b,decode,32768,1,P5,1.2962,771.5
qwen25_7b,decode,32768,2,P0,1.3001,1538.3
qwen25_7b,decode,32768,2,P1,2.1718,920.9
qwen25_7b,decode,32768,2,P3,1.5609,1281.3
qwen25_7b,decode,32768,2,P5,1.559,1282.9
qwen25_7b,decode,32768,4,P0,2.5504,1568.4
qwen25_7b,decode,32768,4,P1,4.2254,946.7
qwen25_7b,decode,32768,4,P3,1.5778,2535.2
qwen25_7b,decode,32768,4,P5,1.5759,2538.3
qwen25_7b,decode,32768,8,P0,5.3166,1504.7
qwen25_7b,decode,32768,8,P1,8.5765,932.8
qwen25_7b,decode,32768,8,P3,1.7851,4481.5
qwen25_7b,decode,32768,8,P5,1.7862,4478.7
qwen25_7b,decode,32768,16,P0,10.6515,1502.1
qwen25_7b,decode,32768,16,P1,17.1529,932.8
qwen25_7b,decode,32768,16,P3,3.4701,4610.9
qwen25_7b,decode,32768,16,P5,3.455,4630.9
qwen25_7b,decode,32768,32,P0,20.7644,1541.1
qwen25_7b,decode,32768,32,P1,33.5973,952.5
qwen25_7b,decode,32768,32,P3,6.5971,4850.6
qwen25_7b,decode,32768,32,P5,6.6158,4836.9
qwen25_7b,decode,32768,64,P0,41.5336,1540.9
qwen25_7b,decode,32768,64,P1,66.9938,955.3
qwen25_7b,decode,32768,64,P3,11.8496,5401.0
qwen25_7b,decode,32768,64,P5,11.8325,5408.8
qwen25_7b,decode,65536,1,P0,1.339,746.8
qwen25_7b,decode,65536,1,P1,2.2078,452.9
qwen25_7b,decode,65536,1,P3,3.1098,321.6
qwen25_7b,decode,65536,1,P5,3.1055,322.0
qwen25_7b,decode,65536,2,P0,2.8053,712.9
qwen25_7b,decode,65536,2,P1,4.6223,432.7
qwen25_7b,decode,65536,2,P3,3.1014,644.9
qwen25_7b,decode,65536,2,P5,3.0795,649.5
qwen25_7b,decode,65536,4,P0,5.1686,773.9
qwen25_7b,decode,65536,4,P1,8.439,474.0
qwen25_7b,decode,65536,4,P3,3.0837,1297.1
qwen25_7b,decode,65536,4,P5,3.084,1297.0
qwen25_7b,decode,65536,8,P0,10.8977,734.1
qwen25_7b,decode,65536,8,P1,17.2611,463.5
qwen25_7b,decode,65536,8,P3,3.4938,2289.8
qwen25_7b,decode,65536,8,P5,3.4945,2289.3
qwen25_7b,decode,65536,16,P0,21.9911,727.6
qwen25_7b,decode,65536,16,P1,34.7846,460.0
qwen25_7b,decode,65536,16,P3,6.8614,2331.9
qwen25_7b,decode,65536,16,P5,6.8358,2340.6
qwen25_7b,decode,65536,32,P0,42.9974,744.2
qwen25_7b,decode,65536,32,P1,68.2308,469.0
qwen25_7b,decode,65536,32,P3,13.2186,2420.8
qwen25_7b,decode,65536,32,P5,13.2199,2420.6
qwen25_7b,decode,131072,1,P0,3.0478,328.1
qwen25_7b,decode,131072,1,P1,4.7369,211.1
qwen25_7b,decode,131072,1,P3,6.165,162.2
qwen25_7b,decode,131072,1,P5,6.1802,161.8
qwen25_7b,decode,131072,2,P0,6.5465,305.5
qwen25_7b,decode,131072,2,P1,9.2824,215.5
qwen25_7b,decode,131072,2,P3,6.107,327.5
qwen25_7b,decode,131072,2,P5,6.1069,327.5
qwen25_7b,decode,131072,4,P0,12.0039,333.2
qwen25_7b,decode,131072,4,P1,18.4349,217.0
qwen25_7b,decode,131072,4,P3,6.1013,655.6
qwen25_7b,decode,131072,4,P5,6.0967,656.1
qwen25_7b,decode,131072,8,P0,25.0398,319.5
qwen25_7b,decode,131072,8,P1,37.7921,211.7
qwen25_7b,decode,131072,8,P3,6.9629,1149.0
qwen25_7b,decode,131072,8,P5,7.0061,1141.9
qwen25_7b,decode,131072,16,P0,50.6049,316.2
qwen25_7b,decode,131072,16,P1,76.0707,210.3
qwen25_7b,decode,131072,16,P3,13.7381,1164.6
qwen25_7b,decode,131072,16,P5,13.7104,1167.0
mistral_7b,decode,2048,1,P0,0.0759,13175.5
mistral_7b,decode,2048,1,P1,0.2839,3521.8
mistral_7b,decode,2048,1,P3,0.1135,8808.7
mistral_7b,decode,2048,1,P5,0.1118,8941.2
mistral_7b,decode,2048,2,P0,0.1335,14980.4
mistral_7b,decode,2048,2,P1,0.3445,5805.8
mistral_7b,decode,2048,2,P3,0.1138,17575.3
mistral_7b,decode,2048,2,P5,0.1164,17183.9
mistral_7b,decode,2048,4,P0,0.2372,16864.4
mistral_7b,decode,2048,4,P1,0.4875,8205.0
mistral_7b,decode,2048,4,P3,0.1143,34989.4
mistral_7b,decode,2048,4,P5,0.117,34174.5
mistral_7b,decode,2048,8,P0,0.4249,18828.7
mistral_7b,decode,2048,8,P1,0.872,9174.2
mistral_7b,decode,2048,8,P3,0.133,60139.4
mistral_7b,decode,2048,8,P5,0.1285,62233.5
mistral_7b,decode,2048,16,P0,0.8151,19630.3
mistral_7b,decode,2048,16,P1,1.6911,9461.4
mistral_7b,decode,2048,16,P3,0.2587,61846.2
mistral_7b,decode,2048,16,P5,0.2566,62347.0
mistral_7b,decode,2048,32,P0,1.5845,20195.8
mistral_7b,decode,2048,32,P1,3.2629,9807.2
mistral_7b,decode,2048,32,P3,0.4745,67432.8
mistral_7b,decode,2048,32,P5,0.4726,67716.8
mistral_7b,decode,2048,64,P0,3.121,20506.2
mistral_7b,decode,2048,64,P1,6.3779,10034.7
mistral_7b,decode,2048,64,P3,0.8962,71414.3
mistral_7b,decode,2048,64,P5,0.8929,71676.2
mistral_7b,decode,2048,128,P0,6.205,20628.6
mistral_7b,decode,2048,128,P1,12.6706,10102.1
mistral_7b,decode,2048,128,P3,1.7387,73617.2
mistral_7b,decode,2048,128,P5,1.7406,73538.9
mistral_7b,decode,4096,1,P0,0.1271,7867.2
mistral_7b,decode,4096,1,P1,0.3414,2929.2
mistral_7b,decode,4096,1,P3,0.1958,5108.1
mistral_7b,decode,4096,1,P5,0.1919,5211.2
mistral_7b,decode,4096,2,P0,0.2212,9041.0
mistral_7b,decode,4096,2,P1,0.4619,4330.3
mistral_7b,decode,4096,2,P3,0.1923,10398.9
mistral_7b,decode,4096,2,P5,0.1911,10467.1
mistral_7b,decode,4096,4,P0,0.4042,9895.6
mistral_7b,decode,4096,4,P1,0.8511,4699.6
mistral_7b,decode,4096,4,P3,0.1947,20543.8
mistral_7b,decode,4096,4,P5,0.1915,20888.2
mistral_7b,decode,4096,8,P0,0.7873,10161.0
mistral_7b,decode,4096,8,P1,1.6584,4824.1
mistral_7b,decode,4096,8,P3,0.2605,30715.8
mistral_7b,decode,4096,8,P5,0.2594,30838.5
mistral_7b,decode,4096,16,P0,1.5351,10423.1
mistral_7b,decode,4096,16,P1,3.2063,4990.2
mistral_7b,decode,4096,16,P3,0.4778,33489.0
mistral_7b,decode,4096,16,P5,0.4753,33659.8
mistral_7b,decode,4096,32,P0,3.0181,10602.8
mistral_7b,decode,4096,32,P1,6.2777,5097.4
mistral_7b,decode,4096,32,P3,0.9034,35422.8
mistral_7b,decode,4096,32,P5,0.9039,35400.5
mistral_7b,decode,4096,64,P0,6.0002,10666.3
mistral_7b,decode,4096,64,P1,12.4676,5133.3
mistral_7b,decode,4096,64,P3,1.7402,36777.0
mistral_7b,decode,4096,64,P5,1.7394,36793.4
mistral_7b,decode,4096,128,P0,11.9865,10678.7
mistral_7b,decode,4096,128,P1,24.8098,5159.3
mistral_7b,decode,4096,128,P3,3.4215,37410.9
mistral_7b,decode,4096,128,P5,3.431,37306.5
mistral_7b,decode,8192,1,P0,0.2232,4480.3
mistral_7b,decode,8192,1,P1,0.4625,2162.1
mistral_7b,decode,8192,1,P3,0.3517,2843.0
mistral_7b,decode,8192,1,P5,0.3508,2850.5
mistral_7b,decode,8192,2,P0,0.402,4975.4
mistral_7b,decode,8192,2,P1,0.8493,2354.8
mistral_7b,decode,8192,2,P3,0.3521,5680.9
mistral_7b,decode,8192,2,P5,0.3525,5674.1
mistral_7b,decode,8192,4,P0,0.7664,5219.3
mistral_7b,decode,8192,4,P1,1.6421,2435.9
mistral_7b,decode,8192,4,P3,0.4172,9588.4
mistral_7b,decode,8192,4,P5,0.4133,9677.4
mistral_7b,decode,8192,8,P0,1.5308,5226.0
mistral_7b,decode,8192,8,P1,3.2031,2497.6
mistral_7b,decode,8192,8,P3,0.4736,16892.7
mistral_7b,decode,8192,8,P5,0.4722,16941.5
mistral_7b,decode,8192,16,P0,3.0065,5321.9
mistral_7b,decode,8192,16,P1,6.2637,2554.4
mistral_7b,decode,8192,16,P3,0.914,17505.4
mistral_7b,decode,8192,16,P5,0.9121,17541.4
mistral_7b,decode,8192,32,P0,5.9807,5350.5
mistral_7b,decode,8192,32,P1,12.4534,2569.6
mistral_7b,decode,8192,32,P3,1.7722,18056.4
mistral_7b,decode,8192,32,P5,1.7698,18081.5
mistral_7b,decode,8192,64,P0,11.9928,5336.5
mistral_7b,decode,8192,64,P1,24.767,2584.1
mistral_7b,decode,8192,64,P3,3.4813,18384.1
mistral_7b,decode,8192,64,P5,3.4722,18432.2
mistral_7b,decode,8192,128,P0,23.9299,5349.0
mistral_7b,decode,8192,128,P1,49.4106,2590.5
mistral_7b,decode,8192,128,P3,6.7972,18831.3
mistral_7b,decode,8192,128,P5,6.8082,18800.9
mistral_7b,decode,16384,1,P0,0.426,2347.3
mistral_7b,decode,16384,1,P1,0.9042,1106.0
mistral_7b,decode,16384,1,P3,0.6697,1493.1
mistral_7b,decode,16384,1,P5,0.6655,1502.5
mistral_7b,decode,16384,2,P0,0.7638,2618.5
mistral_7b,decode,16384,2,P1,1.6428,1217.4
mistral_7b,decode,16384,2,P3,0.7947,2516.7
mistral_7b,decode,16384,2,P5,0.7939,2519.4
mistral_7b,decode,16384,4,P0,1.4936,2678.0
mistral_7b,decode,16384,4,P1,3.1731,1260.6
mistral_7b,decode,16384,4,P3,0.811,4931.9
mistral_7b,decode,16384,4,P5,0.8076,4952.9
mistral_7b,decode,16384,8,P0,3.0241,2645.4
mistral_7b,decode,16384,8,P1,6.2937,1271.1
mistral_7b,decode,16384,8,P3,0.9203,8692.9
mistral_7b,decode,16384,8,P5,0.915,8743.0
mistral_7b,decode,16384,16,P0,6.0316,2652.7
mistral_7b,decode,16384,16,P1,12.4884,1281.2
mistral_7b,decode,16384,16,P3,1.7931,8923.2
mistral_7b,decode,16384,16,P5,1.7711,9033.9
mistral_7b,decode,16384,32,P0,11.9668,2674.1
mistral_7b,decode,16384,32,P1,24.8157,1289.5
mistral_7b,decode,16384,32,P3,3.5107,9115.0
mistral_7b,decode,16384,32,P5,3.5158,9101.9
mistral_7b,decode,16384,64,P0,24.0287,2663.5
mistral_7b,decode,16384,64,P1,49.4932,1293.1
mistral_7b,decode,16384,64,P3,6.9265,9239.9
mistral_7b,decode,16384,64,P5,6.9196,9249.0
mistral_7b,decode,16384,128,P0,48.565,2635.6
mistral_7b,decode,16384,128,P1,99.4851,1286.6
mistral_7b,decode,16384,128,P3,13.7093,9336.7
mistral_7b,decode,16384,128,P5,13.7214,9328.5
mistral_7b,decode,32768,1,P0,0.8213,1217.5
mistral_7b,decode,32768,1,P1,1.7522,570.7
mistral_7b,decode,32768,1,P3,1.5974,626.0
mistral_7b,decode,32768,1,P5,1.5937,627.5
mistral_7b,decode,32768,2,P0,1.5093,1325.1
mistral_7b,decode,32768,2,P1,3.1895,627.1
mistral_7b,decode,32768,2,P3,1.5748,1270.0
mistral_7b,decode,32768,2,P5,1.5747,1270.1
mistral_7b,decode,32768,4,P0,2.9742,1344.9
mistral_7b,decode,32768,4,P1,6.2412,640.9
mistral_7b,decode,32768,4,P3,1.5697,2548.3
mistral_7b,decode,32768,4,P5,1.5684,2550.3
mistral_7b,decode,32768,8,P0,6.0501,1322.3
mistral_7b,decode,32768,8,P1,12.5295,638.5
mistral_7b,decode,32768,8,P3,1.7984,4448.4
mistral_7b,decode,32768,8,P5,1.7932,4461.4
mistral_7b,decode,32768,16,P0,12.13,1319.0
mistral_7b,decode,32768,16,P1,24.9392,641.6
mistral_7b,decode,32768,16,P3,3.5463,4511.7
mistral_7b,decode,32768,16,P5,3.521,4544.1
mistral_7b,decode,32768,32,P0,24.2494,1319.6
mistral_7b,decode,32768,32,P1,49.7694,643.0
mistral_7b,decode,32768,32,P3,6.9756,4587.4
mistral_7b,decode,32768,32,P5,6.9665,4593.4
mistral_7b,decode,32768,64,P0,48.8065,1311.3
mistral_7b,decode,32768,64,P1,99.7501,641.6
mistral_7b,decode,32768,64,P3,13.9398,4591.2
mistral_7b,decode,32768,64,P5,13.9075,4601.8
mistral_7b,decode,65536,1,P0,1.6562,603.8
mistral_7b,decode,65536,1,P1,3.471,288.1
mistral_7b,decode,65536,1,P3,3.1634,316.1
mistral_7b,decode,65536,1,P5,3.1017,322.4
mistral_7b,decode,65536,2,P0,3.0337,659.3
mistral_7b,decode,65536,2,P1,6.3,317.5
mistral_7b,decode,65536,2,P3,3.0862,648.1
mistral_7b,decode,65536,2,P5,3.0838,648.6
mistral_7b,decode,65536,4,P0,6.0171,664.8
mistral_7b,decode,65536,4,P1,12.4246,321.9
mistral_7b,decode,65536,4,P3,3.0691,1303.3
mistral_7b,decode,65536,4,P5,3.0703,1302.8
mistral_7b,decode,65536,8,P0,12.4103,644.6
mistral_7b,decode,65536,8,P1,25.1444,318.2
mistral_7b,decode,65536,8,P3,3.5255,2269.2
mistral_7b,decode,65536,8,P5,3.5331,2264.3
mistral_7b,decode,65536,16,P0,24.7884,645.5
mistral_7b,decode,65536,16,P1,50.3244,317.9
mistral_7b,decode,65536,16,P3,6.9836,2291.1
mistral_7b,decode,65536,16,P5,6.9807,2292.0
mistral_7b,decode,65536,32,P0,49.7638,643.0
mistral_7b,decode,65536,32,P1,100.5226,318.3
mistral_7b,decode,65536,32,P3,13.9053,2301.3
mistral_7b,decode,65536,32,P5,13.8918,2303.5
mistral_7b,decode,131072,1,P0,3.7603,265.9
mistral_7b,decode,131072,1,P1,6.9839,143.2
mistral_7b,decode,131072,1,P3,6.1645,162.2
mistral_7b,decode,131072,1,P5,6.1507,162.6
mistral_7b,decode,131072,2,P0,6.8629,291.4
mistral_7b,decode,131072,2,P1,13.3072,150.3
mistral_7b,decode,131072,2,P3,6.1188,326.9
mistral_7b,decode,131072,2,P5,6.1142,327.1
mistral_7b,decode,131072,4,P0,13.6926,292.1
mistral_7b,decode,131072,4,P1,26.4211,151.4
mistral_7b,decode,131072,4,P3,6.1001,655.7
mistral_7b,decode,131072,4,P5,6.0821,657.7
mistral_7b,decode,131072,8,P0,28.1452,284.2
mistral_7b,decode,131072,8,P1,53.489,149.6
mistral_7b,decode,131072,8,P3,6.9543,1150.4
mistral_7b,decode,131072,8,P5,6.9437,1152.1
mistral_7b,decode,131072,16,P0,56.382,283.8
mistral_7b,decode,131072,16,P1,107.0978,149.4
mistral_7b,decode,131072,16,P3,13.8434,1155.8
mistral_7b,decode,131072,16,P5,13.8471,1155.5
llama31_8b,decode,2048,1,P0,0.077,12994.1
llama31_8b,decode,2048,1,P1,0.2845,3514.7
llama31_8b,decode,2048,1,P3,0.1127,8871.1
llama31_8b,decode,2048,1,P5,0.1112,8993.8
llama31_8b,decode,2048,2,P0,0.1346,14855.8
llama31_8b,decode,2048,2,P1,0.34,5881.7
llama31_8b,decode,2048,2,P3,0.1131,17681.6
llama31_8b,decode,2048,2,P5,0.1131,17687.8
llama31_8b,decode,2048,4,P0,0.2246,17811.3
llama31_8b,decode,2048,4,P1,0.4626,8645.9
llama31_8b,decode,2048,4,P3,0.1147,34862.0
llama31_8b,decode,2048,4,P5,0.112,35699.6
llama31_8b,decode,2048,8,P0,0.4217,18972.4
llama31_8b,decode,2048,8,P1,0.8698,9197.5
llama31_8b,decode,2048,8,P3,0.1305,61297.9
llama31_8b,decode,2048,8,P5,0.1293,61892.6
llama31_8b,decode,2048,16,P0,0.8141,19653.3
llama31_8b,decode,2048,16,P1,1.6883,9477.0
llama31_8b,decode,2048,16,P3,0.2581,61985.7
llama31_8b,decode,2048,16,P5,0.2592,61737.9
llama31_8b,decode,2048,32,P0,1.5799,20253.9
llama31_8b,decode,2048,32,P1,3.2556,9829.2
llama31_8b,decode,2048,32,P3,0.4706,67993.0
llama31_8b,decode,2048,32,P5,0.4684,68313.2
llama31_8b,decode,2048,64,P0,3.1204,20509.9
llama31_8b,decode,2048,64,P1,6.3805,10030.5
llama31_8b,decode,2048,64,P3,0.8936,71619.7
llama31_8b,decode,2048,64,P5,0.8945,71551.3
llama31_8b,decode,2048,128,P0,6.2026,20636.6
llama31_8b,decode,2048,128,P1,12.6692,10103.2
llama31_8b,decode,2048,128,P3,1.7382,73640.3
llama31_8b,decode,2048,128,P5,1.74,73564.6
llama31_8b,decode,4096,1,P0,0.1298,7706.9
llama31_8b,decode,4096,1,P1,0.3365,2971.7
llama31_8b,decode,4096,1,P3,0.1936,5166.6
llama31_8b,decode,4096,1,P5,0.1912,5230.8
llama31_8b,decode,4096,2,P0,0.2207,9060.3
llama31_8b,decode,4096,2,P1,0.4606,4342.2
llama31_8b,decode,4096,2,P3,0.1932,10354.2
llama31_8b,decode,4096,2,P5,0.1911,10467.0
llama31_8b,decode,4096,4,P0,0.4031,9922.9
llama31_8b,decode,4096,4,P1,0.8533,4687.9
llama31_8b,decode,4096,4,P3,0.1931,20709.9
llama31_8b,decode,4096,4,P5,0.1958,20426.3
llama31_8b,decode,4096,8,P0,0.789,10139.2
llama31_8b,decode,4096,8,P1,1.6665,4800.4
llama31_8b,decode,4096,8,P3,0.2601,30761.6
llama31_8b,decode,4096,8,P5,0.2581,30991.6
llama31_8b,decode,4096,16,P0,1.5434,10367.0
llama31_8b,decode,4096,16,P1,3.2061,4990.6
llama31_8b,decode,4096,16,P3,0.4738,33771.5
llama31_8b,decode,4096,16,P5,0.4723,33879.9
llama31_8b,decode,4096,32,P0,3.0077,10639.3
llama31_8b,decode,4096,32,P1,6.2553,5115.6
llama31_8b,decode,4096,32,P3,0.9013,35504.8
llama31_8b,decode,4096,32,P5,0.9006,35531.8
llama31_8b,decode,4096,64,P0,5.9812,10700.1
llama31_8b,decode,4096,64,P1,12.3879,5166.3
llama31_8b,decode,4096,64,P3,1.7319,36953.7
llama31_8b,decode,4096,64,P5,1.7279,37039.3
llama31_8b,decode,4096,128,P0,12.029,10641.0
llama31_8b,decode,4096,128,P1,24.8091,5159.4
llama31_8b,decode,4096,128,P3,3.416,37470.5
llama31_8b,decode,4096,128,P5,3.4185,37443.1
llama31_8b,decode,8192,1,P0,0.2224,4495.7
llama31_8b,decode,8192,1,P1,0.4639,2155.7
llama31_8b,decode,8192,1,P3,0.3517,2843.4
llama31_8b,decode,8192,1,P5,0.3529,2834.0
llama31_8b,decode,8192,2,P0,0.4056,4931.1
llama31_8b,decode,8192,2,P1,0.8528,2345.3
llama31_8b,decode,8192,2,P3,0.3537,5654.1
llama31_8b,decode,8192,2,P5,0.3514,5691.8
llama31_8b,decode,8192,4,P0,0.7667,5217.0
llama31_8b,decode,8192,4,P1,1.6387,2440.9
llama31_8b,decode,8192,4,P3,0.4154,9629.5
llama31_8b,decode,8192,4,P5,0.416,9614.3
llama31_8b,decode,8192,8,P0,1.5279,5235.9
llama31_8b,decode,8192,8,P1,3.2011,2499.1
llama31_8b,decode,8192,8,P3,0.4754,16827.9
llama31_8b,decode,8192,8,P5,0.4718,16956.8
llama31_8b,decode,8192,16,P0,3.0101,5315.5
llama31_8b,decode,8192,16,P1,6.2626,2554.8
llama31_8b,decode,8192,16,P3,0.9132,17521.3
llama31_8b,decode,8192,16,P5,0.9129,17526.0
llama31_8b,decode,8192,32,P0,5.9602,5368.9
llama31_8b,decode,8192,32,P1,12.4475,2570.8
llama31_8b,decode,8192,32,P3,1.7567,18215.5
llama31_8b,decode,8192,32,P5,1.7529,18255.3
llama31_8b,decode,8192,64,P0,11.9601,5351.1
llama31_8b,decode,8192,64,P1,24.7818,2582.5
llama31_8b,decode,8192,64,P3,3.482,18380.5
llama31_8b,decode,8192,64,P5,3.4818,18381.4
llama31_8b,decode,8192,128,P0,23.9398,5346.7
llama31_8b,decode,8192,128,P1,49.4257,2589.7
llama31_8b,decode,8192,128,P3,6.8118,18790.9
llama31_8b,decode,8192,128,P5,6.8249,18754.8
llama31_8b,decode,16384,1,P0,0.4272,2341.0
llama31_8b,decode,16384,1,P1,0.9055,1104.3
llama31_8b,decode,16384,1,P3,0.6667,1500.0
llama31_8b,decode,16384,1,P5,0.6666,1500.2
llama31_8b,decode,16384,2,P0,0.7685,2602.5
llama31_8b,decode,16384,2,P1,1.6453,1215.5
llama31_8b,decode,16384,2,P3,0.7998,2500.6
llama31_8b,decode,16384,2,P5,0.7968,2510.2
llama31_8b,decode,16384,4,P0,1.4973,2671.4
llama31_8b,decode,16384,4,P1,3.1778,1258.7
llama31_8b,decode,16384,4,P3,0.813,4920.3
llama31_8b,decode,16384,4,P5,0.8116,4928.7
llama31_8b,decode,16384,8,P0,3.0189,2650.0
llama31_8b,decode,16384,8,P1,6.2761,1274.7
llama31_8b,decode,16384,8,P3,0.9122,8769.8
llama31_8b,decode,16384,8,P5,0.919,8705.1
llama31_8b,decode,16384,16,P0,5.9996,2666.8
llama31_8b,decode,16384,16,P1,12.4777,1282.3
llama31_8b,decode,16384,16,P3,1.7996,8890.8
llama31_8b,decode,16384,16,P5,1.7757,9010.4
llama31_8b,decode,16384,32,P0,12.0166,2663.0
llama31_8b,decode,16384,32,P1,24.8305,1288.7
llama31_8b,decode,16384,32,P3,3.5201,9090.7
llama31_8b,decode,16384,32,P5,3.5162,9100.7
llama31_8b,decode,16384,64,P0,24.0155,2664.9
llama31_8b,decode,16384,64,P1,49.5006,1292.9
llama31_8b,decode,16384,64,P3,6.9342,9229.6
llama31_8b,decode,16384,64,P5,6.9566,9199.9
llama31_8b,decode,16384,128,P0,48.3643,2646.6
llama31_8b,decode,16384,128,P1,98.8389,1295.0
llama31_8b,decode,16384,128,P3,13.7289,9323.4
llama31_8b,decode,16384,128,P5,13.7585,9303.3
llama31_8b,decode,32768,1,P0,0.8227,1215.5
llama31_8b,decode,32768,1,P1,1.761,567.9
llama31_8b,decode,32768,1,P3,1.6022,624.2
llama31_8b,decode,32768,1,P5,1.6027,623.9
llama31_8b,decode,32768,2,P0,1.5094,1325.0
